sentenceId,raw_text,aspectTerms,aspectCategories
3405,I really loved the different and inovated touch that's the cheff gives to the food.,"[{'term': 'cheff', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3576,Our friends have not arrived yet.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
3702,They came out over cooked and the cheese was almost non existant.,"[{'term': 'cheese', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
1911,"I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.","[{'term': 'meal', 'polarity': 'positive'}, {'term': 'server', 'polarity': 'positive'}, {'term': 'wine', 'polarity': 'positive'}, {'term': 'wine', 'polarity': 'negative'}, {'term': 'price range', 'polarity': 'positive'}, {'term': 'priced', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
703,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!","[{'term': 'svc', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'negative'}, {'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
619,"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
907,Never once did I leave feeling unwelcome or impressed.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'conflict'}]"
1000,"The food is good, especially their more basic dishes, and the drinks are delicious.","[{'term': 'food', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}, {'term': 'drinks', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3241,But the main hit was the whole grilled fish.,"[{'term': 'whole grilled fish', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.","[{'term': 'tuna tartare', 'polarity': 'positive'}, {'term': 'sake', 'polarity': 'positive'}, {'term': 'mushroom ravioli', 'polarity': 'positive'}, {'term': 'pinot noir', 'polarity': 'positive'}, {'term': 'chocolate sampler', 'polarity': 'positive'}, {'term': 'dessert wine', 'polarity': 'positive'}]","[{'category': 'price', 'polarity': 'positive'}]"
2570,On a hot day it was fabulous to stop in and enjoy lunch.,"[{'term': 'lunch', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
280,The food is delicious and beautifully prepared along with the friendly and personable service.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
1021,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,"[{'term': 'lines', 'polarity': 'negative'}, {'term': 'crowds', 'polarity': 'negative'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1729,Pizza here is consistently good.,"[{'term': 'Pizza', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
610,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,"[{'term': 'shows', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'characters', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
3211,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.","[{'term': 'waiter', 'polarity': 'negative'}, {'term': 'beers', 'polarity': 'neutral'}, {'term': 'manager', 'polarity': 'negative'}, {'term': 'reservations', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'negative'}]"
2984,Wouldn't recomend it for dinner!,"[{'term': 'dinner', 'polarity': 'negative'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
1429,Sauce was watery and the food didn't have much flavor.,"[{'term': 'Sauce', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'negative'}, {'term': 'flavor', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
1855,My husband and I enjoy Sangria.,"[{'term': 'Sangria', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3409,"But after last night, Spice Grill is the only place I'm eating indian cuisine.","[{'term': 'indian cuisine', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
579,We both opted for a pasta dish and they were served timely and fresh.,"[{'term': 'pasta dish', 'polarity': 'positive'}, {'term': 'served', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}, {'category': 'food', 'polarity': 'positive'}]"
3670,"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...","[{'term': 'bread', 'polarity': 'negative'}, {'term': 'appetizer', 'polarity': 'neutral'}, {'term': 'glass of wine', 'polarity': 'neutral'}, {'term': 'main course', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'negative'}]"
685,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!","[{'term': 'neighborhood', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
428,"In an area sadly lacking in decent Thai food, this is one of the best spots.","[{'term': 'Thai food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3378,Tell them Herky sent you and get a free confused look from the waiter.,"[{'term': 'waiter', 'polarity': 'negative'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
779,Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.,"[{'term': 'hosting staff', 'polarity': 'negative'}, {'term': 'reservations', 'polarity': 'negative'}, {'term': 'reservation', 'polarity': 'neutral'}, {'term': 'seating', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'conflict'}]"
916,The food was average or above including some surprising tasty dishes.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2194,They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,"[{'term': 'specials', 'polarity': 'negative'}, {'term': 'ingredients', 'polarity': 'negative'}, {'term': 'thai', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'negative'}]"
1066,Other apetizers and food,"[{'term': 'apetizers', 'polarity': 'neutral'}, {'term': 'food', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'neutral'}]"
127,The noodle and rices dishes taste great.,"[{'term': 'noodle and rices dishes', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
427,The food's as good as ever.,"[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2298,"The crust is thin, the ingredients are fresh and the staff is friendly.","[{'term': 'crust', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'positive'}, {'term': 'ingredients', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
269,Your friends will thank you for introducing them to this gem!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3169,Also a little more expensive than your average bagel place.,"[{'term': 'bagel', 'polarity': 'neutral'}]","[{'category': 'price', 'polarity': 'negative'}]"
3335,"the food was undercooked-the sauce watery, and the vegetables raw.","[{'term': 'food', 'polarity': 'negative'}, {'term': 'vegetables', 'polarity': 'negative'}, {'term': 'sauce', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
2356,And the fried clams had just enough kick to them to make 'em worth eating.,"[{'term': 'fried clams', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1199,The sauces used are also not that exciting.,"[{'term': 'sauces', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
2444,The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,"[{'term': 'lunch menu', 'polarity': 'positive'}, {'term': 'appetizer', 'polarity': 'positive'}, {'term': 'entree', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
720,I absolutely love this place!!!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
340,The rice was poor quality and was cooked so badly it was hard.,"[{'term': 'rice', 'polarity': 'negative'}, {'term': 'quality', 'polarity': 'negative'}, {'term': 'cooked', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
228,We had champagne and caviar and felt like princesses!,"[{'term': 'champagne', 'polarity': 'positive'}, {'term': 'caviar', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
651,The shrimp scampi was excellent and the antipasti were plentiful.,"[{'term': 'shrimp scampi', 'polarity': 'positive'}, {'term': 'antipasti', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2664,I am surprised to say the least and find such practice not worth the effort.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
1930,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.","[{'term': 'dessert', 'polarity': 'neutral'}, {'term': 'waiter', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
2090,"I got the $10 10-piece dim sum combo, every bite of which was great.","[{'term': 'dim sum combo', 'polarity': 'positive'}]","[{'category': 'price', 'polarity': 'positive'}, {'category': 'food', 'polarity': 'positive'}]"
977,There are other Vietnamese restaurants in the chinatown area and you can forget about those.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
2433,There is also very limited seating and there can be a substantial wait in getting food at peak times.,"[{'term': 'seating', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'neutral'}, {'term': 'wait', 'polarity': 'negative'}]","[{'category': 'ambience', 'polarity': 'negative'}, {'category': 'service', 'polarity': 'negative'}]"
1949,"If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!","[{'term': 'martini', 'polarity': 'neutral'}, {'term': 'bar', 'polarity': 'neutral'}, {'term': 'Roast Chicken', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2757,No thanks!!!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
301,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.","[{'term': 'table', 'polarity': 'neutral'}, {'term': 'insde table', 'polarity': 'positive'}, {'term': 'wait', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'conflict'}]"
336,I would definently recommend this restaurant.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
942,The prices are wonderfully low.,"[{'term': 'prices', 'polarity': 'positive'}]","[{'category': 'price', 'polarity': 'positive'}]"
2887,If you like spicy food get the chicken vindaloo.,"[{'term': 'chicken vindaloo', 'polarity': 'neutral'}, {'term': 'spicy food', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'positive'}]"
80,I lOVE THIS PLACE!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2398,I have never been disappointed but their true strength lays in their amazingly delicious and cheap lunch specials.,"[{'term': 'lunch specials', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
53,"So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.","[{'term': 'bar food', 'polarity': 'positive'}, {'term': 'menu', 'polarity': 'positive'}, {'term': 'hand-crafted beers', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1475,"A big disappointment, all around.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
1560,And its absolutely DELICIOUS.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'food', 'polarity': 'positive'}]"
2025,No free drink.,"[{'term': 'drink', 'polarity': 'neutral'}]","[{'category': 'price', 'polarity': 'negative'}]"
1760,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'food', 'polarity': 'conflict'}]"
259,This is my first time writing a review for a restaurant because the food and service was excellent.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}, {'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2829,Definitely Highly NOT recommended.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
1211,"While they keep the capex to a minimum, they do put some cash into the bagels, because they among the best in the city.","[{'term': 'capex', 'polarity': 'positive'}, {'term': 'bagels', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
