sentenceId,raw_text,aspectTerms,aspectCategories
2051,"When calling Dell for help, reurn, or a new computer they were not useful and left it up to myself to figure out what to do with it.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1017,Two of the times was in one month.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
971,"So needless to day, I'm not happy.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3083,my niece and nephew have played a few web games and it runs anything that doesn't require a dedicated video card.,"[{'term': 'video card', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1687,"Although I was promised about 10 hours, I found myself to a limited 7 hours (which is still amazing).","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2593,It had the full sized touch pad with 2 buttons instead of just one.,"[{'term': 'touch pad', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1507,It was also cheaper than the Pro which made it even more appealing to me.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
336,"Typically, when I purchase a new laptop I always end up using an external mouse for convenience.","[{'term': 'external mouse', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2391,Consumer Report recommended Toshiba.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
786,Needless to say I told them No and have a nice day and hung up!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1616,It was super easy to set up and Is really easy to get used to.,"[{'term': 'set up', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1062,"The only thing that can be updated is the video, other than that you're all set.","[{'term': 'video', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1982,It wasn't worth it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2704,Its a good laptop for its value.,"[{'term': 'value', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2930,ANd I babyed the heck out of it just one day when i opened it turned it on went to click and it was broke.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
343,Probbly the worst decision we ever made!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1152,Then the hard drive failed;,"[{'term': 'hard drive', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1868,  This computer literally takes about five minutes to start up and to be able to use without it crawling and I DO mean crawling.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1353,I had less problems.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
977,It will be returned in the state to which it was shipped Michigan.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2747,"Plain and simple, it(laptop) runs great and loads fast.","[{'term': 'runs', 'polarity': 'positive'}, {'term': 'loads', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2102,This machine rocks!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
967,of course my warranty runs out next month.,"[{'term': 'warranty', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1774,My next laptop will also be a Mac!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1685,But not in this case.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
932,"taking notes, research, an online class and such and didn't want to spend too much on my first machine.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2501,The capabilities using that program alone made me want a Mac.,"[{'term': 'program', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1873,"When I got this laptop in 2007 to help me with school, I had a hard time from beginning.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1753,I do not know for sure.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
892,No machine has come remotely close to causing as many problems.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1241,Every single one we've gotten we've had problems with.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
135,it is the worst computer dell ever made.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1801,"(If you ever see the spinning beachball come up when you think it shouldn't, check the ""Activity Monitor"" app to see if the disk throughput has temporarily dropped to zero.","[{'term': 'disk throughput', 'polarity': 'neutral'}, {'term': 'spinning beachball', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2902,"I have found also, it is very easy to be able to access wireless internet access;","[{'term': 'wireless internet access', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2062,About 1/2 of the sites I need to visit because of my work contain some type of Flash.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2656,This is a great value for the money.,"[{'term': 'value', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
652,"It was a great laptop, ran great and was really fast.","[{'term': 'ran', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
170,The battery has never worked well.,"[{'term': 'battery', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
665,return it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
787,I can guarantee this will be the last Dell I will ever purchase!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
814,  They said it was a computer error on this type of computer.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2047,I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company.,"[{'term': 'company', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3039,My review mainly talks about the difference I have felt between an early 2011 and late 2011 mac book pro.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1371,  That was a big mistake.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2666,The only problem is a lack of screen resolutions!,"[{'term': 'screen resolutions', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
741,"Small enough to use on a long flight, Light enough to carry through airports and powerful enough to replace my desktop while on long business trips.","[{'term': 'carry', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1748,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,"[{'term': 'keyboard', 'polarity': 'negative'}, {'term': 'edges', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
774,If you are looking for a netbook pc DO NOT BUY FROM ASUS!!!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2246,"It has many great programs, such as ILife, iPhotos and others.","[{'term': 'programs', 'polarity': 'positive'}, {'term': 'ILife', 'polarity': 'positive'}, {'term': 'iPhotos', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1055,Other Thoughts: Received replacement 16 Days later.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
401,"If the number of patrons in the Apple store are any indication, HP and other PC manufacturers need to take note.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2032,"The processor went on me, the fan went and the motherboard went.","[{'term': 'processor', 'polarity': 'negative'}, {'term': 'fan', 'polarity': 'negative'}, {'term': 'motherboard', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1780,I bought my first MacBook after seeing the product demonstrated.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
150,It is very well built.,"[{'term': 'built', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1581,Might not make the avid gamer happy but I don't really think that is what this computer is designed for.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
302,I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,"[{'term': 'performance', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
204,The screen resolution was exactly what I was looking for.,"[{'term': 'screen resolution', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2080,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.","[{'term': 'Snow Leopard', 'polarity': 'positive'}, {'term': 'CPU', 'polarity': 'negative'}, {'term': 'Office Mac applications', 'polarity': 'negative'}, {'term': 'Word', 'polarity': 'negative'}, {'term': 'Excel', 'polarity': 'negative'}, {'term': 'spinning wheel', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
964,seriously why haven't they just replaced it by now.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2780,There is no number pad to the right of the keyboard which is a bummer.,"[{'term': 'pad', 'polarity': 'negative'}, {'term': 'keyboard', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1105,After 20-30 min the screen of the notebook switched off.,"[{'term': 'screen', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1484,"If upgrade is possible to the full Windows 7, then I will truly be a very happy geek.","[{'term': 'Windows 7', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
17,I have used both PCs and Macs and I have to say that I really really love my Mac Book Pro.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2506,"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.","[{'term': 'programs', 'polarity': 'positive'}, {'term': 'iLife', 'polarity': 'positive'}, {'term': 'iWork', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2281,"It is a big big, but since it has a 18.4"" screen what would you expect!","[{'term': '18.4"" screen', 'polarity': 'conflict'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1978,I have never had an experience like this.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2659,We haven't had any problems with it at all.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2729,returned it to walmart.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
572,10 hours of battery life is really something else....,"[{'term': 'battery life', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2965,I love everything about it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
731,It's slow and one day i hope to have the money to get rid of it and buy something else.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2522,It meets all my needs for work and pleasure while traveling.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
15,Runs fast and the regular layout keyboard is so much better.,"[{'term': 'regular layout keyboard', 'polarity': 'positive'}, {'term': 'Runs', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
958,All was well.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1489,"All the programs are easy and straight forward on my MacBook Pro, it is clean and organized, which I always strive to be myself.","[{'term': 'programs', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1303,He said quite a number of people had encountered this problem and said it is a common issue.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
